id,text,,
1416,Mental Status: Bulimia nervosa,,
1417,Mental Status: Binge-eating disorder,,
1418,Mental Status: Pica,,
1419,Mental Status: Rumination disorder,,
1420,Mental Status: Avoidant/restrictive food intake disorder,,
1421,Mental Status: Elimination disorders,,
1422,Mental Status: Enuresis,,
1423,Mental Status: Encopresis,,
1424,Mental Status: Sexual dysfunctions,,
1425,Mental Status: Delayed ejaculation,,
1426,Mental Status: Erectile disorder,,
1427,Mental Status: Female orgasmic disorder,,
1428,Mental Status: Female sexual interest/arousal disorder,,
1429,Mental Status: Genito-pelvic pain/penetration disorder,,
1430,Mental Status: Male hypoactive sexual desire disorder,,
1431,Mental Status: Premature (early) ejaculation,,
1432,Mental Status: Substance/medication-induced sexual dysfunction,,
1433,Mental Status: Paraphilic disorders,,
1434,Mental Status: Voyeuristic disorder,,
1435,Mental Status: Exhibitionistic disorder,,
1436,Mental Status: Frotteuristic disorder,,
1437,Mental Status: Sexual masochism disorder,,
1438,Mental Status: Sexual sadism disorder,,
1439,Mental Status: Pedophilic disorder,,
1440,Mental Status: Fetishistic disorder,,
1441,Mental Status: Transvestic disorder,,
1442,Mental Status: Gender dysphoria,,
1443,"Mental Status: Disruptive,  impulse-control,  and conduct disorders",,
1444,Mental Status: Oppositional defiant disorder,,
1445,Mental Status: Intermittent explosive disorder,,
1446,Mental Status: Conduct disorder,,
1447,Mental Status: Antisocial personality disorder,,
1448,Mental Status: Pyromania,,
1449,Mental Status: Kleptomania,,
1450,"Mental Status: Other specified disruptive,  impulse-control,  and conduct disorder",,
1451,"Mental Status: Unspecified disruptive,  impulse-control,  and conduct disorder",,
1452,Mental Status: Substance-related and addictive disorders,,
1453,Mental Status: Alcohol use disorder,,
1454,Mental Status: Cannabis use disorder,,
1455,Mental Status: Phencyclidine use disorder,,
1456,Mental Status: Other hallucinogen use disorder,,
1457,Mental Status: Inhalant use disorder,,
1458,Mental Status: Opioid use disorder,,
1459,"Mental Status: Sedative,  hypnotic  or anxiolytic use disorder",,
1460,Mental Status: Stimulant use disorder,,
1461,Mental Status: Tobacco use disorder,,
1462,Mental Status: Other (or unknown) substance use disorder,,
1463,Mental Status: Non-substance-related disorders,,
1464,Mental Status: Gambling disorder,,
1465,Mental Status: Neurocognitive disorders,,
1466,Mental Status: Delirium,,
1467,Mental Status: Major and mild neurocognitive disorders,,
1468,Mental Status: Major neurocognitive disorder,,
1469,Mental Status: Mild neurocognitive disorder,,
1470,Mental Status: Major or mild neurocognitive disorder due to Alzheimer's disease,,
1471,Mental Status: Major or mild frontotemporal neurocognitive disorder,,
1472,Mental Status: Major or mild neurocognitive disorder with Lewy bodies,,
1473,Mental Status: Major or mild vascular neurocognitive disorder,,
1474,Mental Status: Major or mild neurocognitive disorder due to traumatic brain injury,,
1475,Mental Status: Major or mild substance/medication-induced neurocognitive disorder,,
1476,Mental Status: Major or mild neurocognitive disorder due to HIV infection,,
1477,Mental Status: Major or mild neurocognitive disorder due to prion disease,,
1478,Mental Status: Major or mild neurocognitive disorder due to Parkinson's disease,,
1479,Mental Status: Major or mild neurocognitive disorder due to Huntington's disease,,
1480,Mental Status: Major or mild neurocognitive disorder due to another medical condition,,
1481,Mental Status: Major or mild neurocognitive disorder due to multiple etiologies,,
1482,Mental Status: Unspecified neurocognitive disorder,,
1483,Mental Status: Personality disorders,,
1484,Mental Status: General personality disorder,,
1485,Mental Status: Cluster A personality disorders,,
1486,Mental Status: Paranoid personality disorder,,
1487,Mental Status: Schizoid personality disorder,,
1488,Mental Status: Schizotypal personality disorder,,
1489,Mental Status: Cluster B personality disorders,,
1490,Mental Status: Antisocial personality disorder,,
1491,Mental Status: Borderline personality disorder,,
1492,Mental Status: Histrionic personality disorder,,
1493,Mental Status: Narcissistic personality disorder,,
1494,Mental Status: Cluster C personality disorders,,
1495,Mental Status: Avoidant personality disorder,,
1496,Mental Status: Dependent personality disorder,,
1497,Mental Status: Obsessive-compulsive personality disorder,,
1498,Mental Status: Other personality disorders,,
1499,Mental Status: Personality change due to another medical condition,,
1500,Mental Status: Other specified personality disorder,,
1501,Mental Status: Unspecified personality disorder,,
